Boundary Type,Boundary Name,Boundary Number,Citizen Canadian,Citizen Non-Canadian,Citizen Total,Born Philippines,Born United Kingdom,Born Poland,Born Germany,Born India,Born Portugal,Born United States America,Born China Peoples Republic,Born Ukraine,Born All Other Country,Born Italy,Born Viet Nam,Born Netherlands,Born Jamaica,Born Hong Kong,Born Yugoslavia Other,Born Guyana,Born Croatia,Born Greece,Born Mexico,Born South Korea,Born France,Born Ireland,Born Austria,Born South Africa,Born Egypt,Born Taiwan,Born Switzerland,Born Morocco,Born Haiti,Born Lebanon,Born Other Country,Born Total Immigrants,Immigrate Before 1961,Immigrate 1961-1970,Immigrate 1971-1980,Immigrate 1981-1990,Immigrate 1991-1995,Immigrate 1996-2001,Immigrate Period Total,Immigrate 1991-2001,Generation 1st,Generation 2nd,Generation 3rd Or More,Generation Total Population,Immigrate Philippines,Immigrate India,Immigrate China Peoples Republic,Immigrate Ukraine,Immigrate South Korea,Immigrate United States America,Immigrate Pakistan,Immigrate Afghanistan,Immigrate All Other,Immigrate Bosnia Herzegovina,Immigrate United Kingdom,Immigrate Yugoslavia,Immigrate Viet Nam,Immigrate Croatia,Immigrate Russia,Immigrate Iraq,Immigrate Jamaica,Immigrate Iran,Immigrate Romania,Immigrate Colombia,Immigrate Mexico,Immigrate Hong Kong,Immigrate South Africa,Immigrate Sri Lanka,Immigrate Germany,Immigrate Congo,Immigrate France,Immigrate Haiti,Immigrate Lebanon,Immigrate Morocco,Immigrate Algeria,Immigrate Other,Immigrate Recent Total
Neighbourhood,Tissot,5.503,150,0,150,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,10,0,0,15,0,10,10,115,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbourhood,Transcona South,4.425,720,10,725,30,0,0,10,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,70,30,0,35,0,0,0,65,0,85,205,330,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbourhood,Trappistes,5.673,215,0,210,0,15,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,10,15,10,0,0,0,35,0,40,55,95,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbourhood,Tuxedo,2.619,2520,130,2650,20,65,10,55,25,0,50,0,10,220,25,0,0,0,85,0,0,0,0,0,0,0,10,0,25,0,0,0,0,0,0,75,455,125,60,35,175,25,35,455,60,485,620,985,2095,10,0,0,0,0,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,15,35
Neighbourhood,Tyndall Park,3.325,12445,620,13065,2365,45,140,50,390,260,35,90,0,1045,25,270,10,120,35,0,50,35,0,20,0,0,0,10,0,0,0,0,0,0,0,470,4415,100,295,1625,1375,645,370,4410,1015,4290,1940,3675,9905,215,110,0,0,0,15,0,0,35,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,15,375
Neighbourhood,University,5.656,60,100,155,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,10,10,10,15,20,110,15,25,150,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
Neighbourhood,Valhalla,4.421,2970,20,2990,0,110,85,80,0,0,0,0,120,220,10,0,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,180,620,385,95,25,60,50,10,620,60,630,1060,1180,2870,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
Neighbourhood,Valley Gardens,4.422,7960,415,8375,25,120,150,80,415,50,35,105,85,720,35,60,25,50,45,25,35,30,15,10,0,0,10,0,0,0,0,0,0,0,0,380,1770,300,250,285,430,300,200,1770,500,1730,1470,3420,6620,0,100,0,0,0,0,0,10,85,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,200
Neighbourhood,Varennes,5.516,1015,70,1080,15,25,10,0,0,0,25,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,115,20,15,35,20,15,10,115,25,125,190,570,885,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Neighbourhood,Varsity View,2.608,2475,130,2600,10,125,40,10,10,0,10,0,15,95,0,0,0,15,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,50,330,90,20,105,65,35,20,330,55,360,495,1315,2170,10,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Neighbourhood,Vialoux,2.63,975,30,1000,0,20,10,10,0,0,10,0,10,60,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,40,125,45,20,0,15,0,35,120,35,120,185,540,850,0,0,0,0,0,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,40
Neighbourhood,Victoria Crescent,5.523,615,15,630,0,10,0,30,10,0,10,10,0,30,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,100,50,10,20,10,0,0,100,0,100,100,290,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbourhood,Victoria West,4.404,2470,40,2510,0,55,15,10,0,0,15,0,10,85,30,0,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,180,80,20,40,10,25,0,185,25,180,690,1240,2110,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbourhood,Vista,5.524,1530,10,1540,0,30,0,25,0,0,20,0,0,105,10,0,10,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,55,175,35,30,65,25,0,0,170,0,170,230,865,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbourhood,Waverley Heights,5.646,5130,300,5430,70,90,30,10,185,20,60,75,0,685,95,40,25,15,60,0,30,25,10,0,0,0,0,10,10,0,0,0,0,0,0,365,1215,85,275,340,320,110,90,1215,200,1250,965,2245,4460,0,25,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,45,90
Neighbourhood,Wellington Crescent,1.631,1445,80,1520,0,80,10,10,0,0,50,0,0,25,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,20,70,55,20,0,30,200,30,220,240,755,1210,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Neighbourhood,West Alexander,3.105,3540,605,4145,470,15,10,10,35,365,0,140,10,690,35,225,25,15,10,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,350,1740,85,135,340,390,345,435,1740,780,1600,455,1075,3135,100,35,120,0,0,0,0,0,180,0,0,0,35,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,435
Neighbourhood,West Broadway,1.103,4635,410,5040,60,65,25,25,10,25,80,50,15,495,0,20,0,50,0,0,0,0,15,40,15,0,0,10,0,0,0,10,0,0,10,325,860,140,90,100,215,105,200,860,305,935,780,2705,4420,0,0,30,10,10,0,0,0,150,0,10,0,0,0,15,0,10,0,0,0,30,0,0,10,0,0,0,0,0,0,0,75,200
Neighbourhood,West Wolseley,2.226,220,15,235,20,10,0,0,0,0,20,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,45,0,15,0,0,0,75,0,80,35,115,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbourhood,Westdale,2.632,4620,175,4795,0,170,10,35,40,10,35,0,0,220,0,0,10,10,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,525,95,75,195,45,60,65,525,125,560,705,2535,3805,0,0,0,0,0,0,0,0,65,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,65
Neighbourhood,Weston,2.114,5460,325,5785,735,65,15,30,10,55,0,10,0,155,0,45,15,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,65,1080,75,75,230,250,245,205,1075,450,990,815,2495,4300,175,0,0,0,0,0,0,0,30,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,205
Neighbourhood,Westwood,2.224,7210,175,7385,30,180,20,50,40,15,80,15,20,360,45,0,35,10,0,10,0,0,125,10,0,10,10,0,10,10,0,0,0,0,0,85,790,310,140,140,85,70,35,790,105,810,1490,3755,6050,0,25,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,40
Neighbourhood,Whyte Ridge,2.647,6230,165,6395,50,100,20,70,130,25,30,40,0,400,25,10,10,10,30,10,15,0,15,0,0,0,0,0,0,0,10,0,0,0,0,265,870,105,105,255,235,115,50,870,165,920,1070,2505,4490,0,10,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50
Neighbourhood,Wildwood,1.609,1070,35,1100,0,30,0,10,0,0,55,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,125,25,40,0,0,45,0,125,45,130,170,560,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbourhood,Wilkes South,2.6,430,0,430,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,15,0,0,0,0,0,25,0,20,110,185,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbourhood,William Whyte,3.302,5565,180,5740,525,45,100,15,15,10,15,10,50,290,10,20,0,10,10,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,180,1070,140,85,200,310,235,105,1070,340,1050,640,2590,4280,70,0,10,10,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100
Neighbourhood,Windsor Park,5.525,9450,255,9710,140,145,80,135,0,10,60,25,0,480,10,10,20,25,10,15,10,10,15,10,0,30,10,0,10,0,0,0,0,0,0,295,1050,340,205,125,170,85,125,1045,210,1045,1740,5135,7925,40,0,10,0,0,0,0,0,90,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,125
Neighbourhood,Wolseley,1.113,7550,280,7830,35,175,30,80,0,10,95,0,35,355,10,30,20,0,15,0,0,0,10,0,0,15,10,0,0,0,0,0,0,0,0,245,840,195,190,165,115,105,60,840,165,870,1400,4235,6500,0,0,0,0,0,0,10,0,45,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60
Neighbourhood,Woodhaven,2.217,805,15,820,0,25,0,0,0,0,25,0,0,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,15,40,20,0,0,0,80,0,85,200,390,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbourhood,Worthington,5.517,4920,275,5195,30,75,15,25,40,10,15,50,20,505,0,30,20,20,20,35,15,10,0,40,0,0,0,0,0,0,0,15,0,0,0,300,790,170,40,95,140,170,175,785,345,735,830,2805,4370,20,20,10,0,0,0,25,0,105,50,0,20,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,175
Neighbourhood Cluster,Assiniboine South Neighbourhood Cluster,2,33920,1115,35035,95,965,245,395,235,15,390,45,155,1875,180,0,50,40,145,55,15,30,150,10,25,0,45,35,110,0,0,15,0,0,20,950,4420,1200,830,960,660,255,520,4420,775,4455,7110,16720,28285,35,35,30,20,0,40,0,0,360,20,70,45,0,0,10,25,0,0,0,0,0,0,55,0,20,0,0,0,15,0,0,100,515
Neighbourhood Cluster,Downtown East Neighbourhood Cluster,,25585,3255,28840,1865,320,175,185,85,605,245,535,60,4250,65,685,80,150,120,105,140,70,55,55,20,30,20,15,35,0,0,0,0,10,0,2595,8355,785,570,1305,2025,1540,2130,8350,3670,8315,4130,11960,24410,415,55,225,10,10,45,10,15,1325,25,10,40,80,55,15,120,25,70,0,10,30,55,0,20,0,10,0,0,0,10,15,735,2125
Neighbourhood Cluster,Downtown West Neighbourhood Cluster,,33235,2265,35500,4325,450,160,255,185,975,220,240,130,3110,280,740,50,175,35,85,80,25,60,15,25,25,15,20,15,20,0,20,10,0,0,1415,10040,1135,1020,2220,2530,1780,1365,10040,3145,9855,5580,12915,28350,810,30,55,10,20,10,40,0,375,0,0,35,60,0,0,0,30,10,0,0,10,0,0,0,10,0,0,0,0,0,0,220,1365
Neighbourhood Cluster,Fort Garry North Neighbourhood Cluster,,26545,785,27325,325,420,120,240,245,105,235,295,40,2040,330,60,100,45,160,20,70,20,25,15,55,15,45,10,20,10,55,20,0,15,0,950,4055,765,860,905,750,455,320,4055,775,4145,5675,11855,21680,40,15,0,0,45,15,10,0,190,35,10,0,10,0,10,0,0,0,0,0,0,15,0,0,10,0,10,0,0,0,0,90,315
Neighbourhood Cluster,Fort Garry South Neighbourhood Cluster,,32180,2565,34745,220,700,235,150,615,50,375,855,120,3660,210,120,120,75,385,30,160,30,20,55,75,15,15,35,0,80,65,15,0,0,0,2155,6980,785,985,1360,1440,1010,1395,6980,2405,7260,5265,15795,28315,20,130,415,45,50,60,40,0,655,15,20,0,0,0,25,25,0,40,60,0,15,10,0,25,10,0,0,10,0,0,0,400,1395
Neighbourhood Cluster,Inkster East Neighbourhood Cluster,,12545,610,13155,1490,165,120,60,55,160,35,20,15,575,20,155,35,0,10,0,0,55,0,0,0,10,0,15,0,0,0,0,0,0,0,275,2675,305,235,550,680,535,375,2675,910,2530,1965,5455,9950,280,35,0,0,0,0,0,15,40,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,375
Neighbourhood Cluster,Inkster West Neighbourhood Cluster,,15605,770,16380,2835,50,140,60,665,355,30,95,25,1240,50,300,15,120,45,10,65,70,0,20,0,10,0,10,0,0,0,10,0,0,0,515,5485,150,375,2060,1680,760,470,5485,1230,5345,2445,4600,12385,265,125,0,0,0,10,0,0,55,0,0,0,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,470
Neighbourhood Cluster,Point Douglas North Neighbourhood Cluster,,24045,1030,25070,2075,220,600,295,20,305,95,80,395,1200,70,165,40,30,0,60,10,65,10,0,10,10,15,20,0,0,0,0,0,0,0,695,5280,1035,515,845,1455,845,590,5285,1435,5135,4455,9920,19510,270,10,10,85,0,10,0,0,205,10,0,0,45,0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,110,590
Neighbourhood Cluster,Point Douglas South Neighbourhood Cluster,,11020,330,11355,750,65,290,70,15,40,30,15,130,635,25,50,10,10,10,40,0,15,0,0,35,10,0,0,0,10,0,0,0,0,0,420,2045,350,180,335,690,300,190,2040,490,1980,1340,5115,8435,115,10,0,15,0,0,0,0,60,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,40,190
Neighbourhood Cluster,River East East Neighbourhood Cluster,,25850,930,26785,240,350,415,305,500,180,110,270,170,1905,105,155,75,65,45,45,90,85,25,30,0,10,35,20,10,0,0,0,0,0,0,1110,4440,925,605,780,970,710,450,4440,1160,4330,4780,11750,20865,30,130,25,0,0,20,0,10,230,30,25,0,0,25,0,0,0,0,0,30,0,0,0,0,0,0,10,0,0,0,0,110,450
Neighbourhood Cluster,River East South Neighbourhood Cluster,,16455,700,17150,190,135,145,165,60,75,130,35,30,1320,30,140,80,65,10,65,15,60,10,30,25,10,10,15,15,0,0,0,0,0,0,740,2260,445,145,505,445,275,450,2260,725,2190,2895,8455,13540,0,10,0,0,0,0,10,20,415,70,15,40,10,45,0,0,0,0,10,45,0,0,10,0,15,0,0,0,0,0,0,155,450
Neighbourhood Cluster,River East West Neighbourhood Cluster,,35965,1070,37040,120,550,705,745,35,105,200,110,870,3210,130,70,185,70,10,125,35,80,30,65,10,10,30,65,10,10,0,0,0,0,0,2275,6620,2870,915,860,795,555,620,6620,1175,6540,9430,14870,30840,25,10,35,40,0,30,0,0,500,60,10,20,10,15,25,10,15,0,0,0,10,0,0,0,15,10,0,0,0,0,0,300,625
Neighbourhood Cluster,River Heights East Neighbourhood Cluster,,20920,945,21865,235,620,195,125,45,15,275,85,10,1720,100,75,95,15,55,65,40,10,10,30,70,30,60,15,0,30,10,15,20,0,0,975,3330,830,510,660,600,260,475,3330,735,3505,4520,11275,19295,30,35,45,0,55,10,10,25,260,10,60,10,20,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,145,475
Neighbourhood Cluster,River Heights West Neighbourhood Cluster,,33330,1040,34370,460,850,255,230,80,70,430,95,130,2295,440,35,95,75,20,40,40,35,95,30,25,35,25,20,100,25,0,0,10,0,0,1150,4895,1210,975,795,870,530,520,4900,1050,4930,7365,16415,28715,45,10,20,25,15,20,0,0,375,40,55,10,0,10,40,0,10,0,10,0,0,0,25,20,10,0,0,0,0,0,0,145,515
Neighbourhood Cluster,Seven Oaks East Neighbourhood Cluster,,30765,975,31740,905,385,1555,435,180,625,155,60,635,1885,260,130,80,80,30,80,55,140,20,0,0,35,20,35,10,0,0,10,10,0,0,890,6810,2180,1070,1315,1180,550,520,6810,1070,6775,7600,11845,26215,180,65,0,70,0,15,15,0,180,0,20,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,525
Neighbourhood Cluster,Seven Oaks West Neighbourhood Cluster,,18225,1585,19810,2580,145,495,130,1075,855,65,80,80,1590,250,115,20,150,25,35,65,130,20,0,0,0,0,15,20,0,0,0,0,0,0,745,7095,555,900,2355,1830,665,785,7095,1450,6950,3700,4910,15560,340,215,10,0,0,10,0,0,210,20,15,0,30,0,0,0,45,0,0,0,0,10,0,0,0,0,0,0,0,0,0,90,790
Neighbourhood Cluster,St. Boniface East Neighbourhood Cluster,,29840,600,30445,265,495,240,285,185,100,170,140,35,1660,170,40,110,95,70,15,45,10,35,20,40,55,10,25,10,10,20,0,10,0,0,870,3555,915,710,780,585,295,270,3555,565,3505,5200,15640,24350,55,10,20,0,0,20,0,0,160,85,10,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,35,275
Ward,St. Charles Ward,6,31095,620,31715,105,730,195,330,135,50,205,80,40,1470,220,15,120,35,60,65,15,0,160,20,10,20,30,10,20,0,0,0,0,0,10,660,3355,1110,755,580,500,200,215,3350,415,3450,6425,16280,26150,15,50,15,0,0,10,35,0,90,0,0,20,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,10,0,0,30,210
